schemaVersion,recordType,source.name,source.url,collectedAt,content.productName,content.startupName,content.pricingModel,content.extractedBy,content.startupNameRaw
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/cactus-ai,2026-08-27T12:49:43Z,Cactus Interior,Cactus Interior,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/cgdream,2026-08-27T12:49:44Z,CGDream,CGDream,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/spikes-studio,2026-08-27T12:49:44Z,Spikes Studio,Spikes Studio,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/stunning,2026-08-27T12:49:45Z,Stunning,Stunning,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/appdeploy,2026-08-27T12:49:44Z,AppDeploy,AppDeploy,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/squirrly-seo,2026-08-27T12:49:44Z,Squirrly SEO,Squirrly SEO,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/jammable,2026-08-27T12:49:44Z,Jammable,Jammable,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vidau,2026-08-27T12:49:45Z,VidAU,VidAU,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/photosonic-ai,2026-08-27T12:49:45Z,Photosonic AI,Photosonic AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/tollbit,2026-08-27T12:49:45Z,TollBit,TollBit,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hyperbound,2026-08-27T12:49:46Z,Hyperbound,Hyperbound,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/baby-agi,2026-08-27T12:49:46Z,Baby AGI,Baby AGI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/dora-ai,2026-08-27T12:49:48Z,Dora AI,Dora AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/pdnob-image-translator,2026-08-27T12:49:46Z,PDNob Image Translator,PDNob Image Translator,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/onereach-ai,2026-08-27T12:49:47Z,OneReach.ai,OneReach.ai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/insta-headshots,2026-08-27T12:49:47Z,Insta Headshots,Insta Headshots,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/intenseye,2026-08-27T12:49:48Z,Intenseye,Intenseye,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/codegeex,2026-08-27T12:49:48Z,CodeGeeX,CodeGeeX,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/fitbod,2026-08-27T12:49:48Z,Fitbod,Fitbod,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/boomy,2026-08-27T12:49:48Z,Boomy,Boomy,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/magic-travel,2026-08-27T12:49:48Z,Magic Travel,Magic Travel,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/reclaim,2026-08-27T12:49:49Z,Reclaim,Reclaim,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/namelix,2026-08-27T12:49:50Z,Namelix,Namelix,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sellerpic,2026-08-27T12:49:49Z,SellerPic,SellerPic,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/onlydoc,2026-08-27T12:49:49Z,OnlyDoc,OnlyDoc,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/we-made-a-story,2026-08-27T12:49:49Z,We Made A Story,We Made A Story,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/avatar-ai,2026-08-27T12:49:50Z,Avatar AI,Avatar AI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/cala,2026-08-27T12:49:50Z,Cala,Cala,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/preswald,2026-08-27T12:49:50Z,Preswald,Preswald,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/b12io,2026-08-27T12:49:51Z,B12,B12,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/shortmake,2026-08-27T12:49:52Z,ShortMake,ShortMake,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/seowriting-ai,2026-08-27T12:49:51Z,SEOWriting AI,SEOWriting AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/osam-ai,2026-08-27T12:49:51Z,Osam AI,Osam AI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sigma-ai-browser,2026-08-27T12:49:51Z,Sigma AI Browser,Sigma AI Browser,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gnomi-app,2026-08-27T12:49:52Z,Gnomi App,Gnomi App,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/aiphotoeditor,2026-08-27T12:49:52Z,Photo Editor AI,Photo Editor AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/jestor,2026-08-27T12:49:52Z,Jestor,Jestor,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/patterned-ai,2026-08-27T12:49:53Z,Patterned AI,Patterned AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/chatgpt,2026-08-27T12:49:53Z,ChatGPT,ChatGPT,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/deepchecks,2026-08-27T12:49:54Z,DeepChecks,DeepChecks,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/autocut,2026-08-27T12:49:53Z,AutoCut,AutoCut,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/paraflow,2026-08-27T12:49:54Z,Paraflow,Paraflow,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/shortwave,2026-08-27T12:49:54Z,Shortwave,Shortwave,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/magictrips,2026-08-27T12:49:54Z,MagicTrips,MagicTrips,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/conkerai,2026-08-27T12:49:54Z,Conker,Conker,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/artlist,2026-08-27T12:49:54Z,Artlist,Artlist,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/kubiya,2026-08-27T12:49:55Z,Kubiya,Kubiya,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/soniox-speech-to-text,2026-08-27T12:49:56Z,Soniox Speech-to-Text,Soniox Speech-to-Text,FREEMIUM,heuristic,
